AWARD	PERSON	DATE	GENDER	DESCRIPTION
Henri Poincaré Prize	Oded Schramm	2003-01-01T00:00:00Z	male	award in mathematical physics
Henri Poincaré Prize	Oded Schramm	2003-01-01T00:00:00Z	male	award in mathematical physics
Henri Poincaré Prize	Roger Balian	1954-01-01T00:00:00Z	male	award in mathematical physics
Henri Poincaré Prize	Rudolf Haag	1997-01-01T00:00:00Z	male	award in mathematical physics
Henri Poincaré Prize	Sylvia Serfaty	2012-01-01T00:00:00Z	female	award in mathematical physics
Henri Poincaré Prize	Thomas Spencer	2015-01-01T00:00:00Z	male	award in mathematical physics
Henri Poincaré Prize	Walter Thirring	2000-01-01T00:00:00Z	male	award in mathematical physics
Henri Poincaré Prize	Yakov Sinai	2009-01-01T00:00:00Z	male	award in mathematical physics
Henri Poincaré Prize	Yakov Sinai	2009-01-01T00:00:00Z	male	award in mathematical physics
Henry Draper Medal	Albert A. Michelson	1916-01-01T00:00:00Z	male	award
Henry Draper Medal	Alfred Fowler	1920-01-01T00:00:00Z	male	award
Henry Draper Medal	Annie Jump Cannon	1931-01-01T00:00:00Z	female	award
Henry Draper Medal	Annie Jump Cannon	1931-01-01T00:00:00Z	female	award
Henry Draper Medal	Arno Allan Penzias	1977-01-01T00:00:00Z	male	award
Henry Draper Medal	Arthur Eddington	1924-01-01T00:00:00Z	male	award
Henry Draper Medal	Barry C. Barish	2017-01-01T00:00:00Z	male	award
Henry Draper Medal	Bengt Edlén	1968-01-01T00:00:00Z	male	award
Henry Draper Medal	Bohdan Paczyński	1997-01-01T00:00:00Z	male	award
Henry Draper Medal	Bohdan Paczyński	1997-01-01T00:00:00Z	male	award
Henry Draper Medal	Charles Fabry	1919-01-01T00:00:00Z	male	award
Henry Draper Medal	Charles Greeley Abbot	1910-01-01T00:00:00Z	male	award
Henry Draper Medal	Charles L. Bennett	2005-01-01T00:00:00Z	male	award
Henry Draper Medal	Charles L. Bennett	2005-01-01T00:00:00Z	male	award
Henry Draper Medal	Charles L. Bennett	2005-01-01T00:00:00Z	male	award
Henry Draper Medal	Edward Charles Pickering	1888-01-01T00:00:00Z	male	award
Henry Draper Medal	Geoffrey Marcy	2001-01-01T00:00:00Z	male	award
Henry Draper Medal	George Ellery Hale	1904-01-01T00:00:00Z	male	award
Henry Draper Medal	Hans Bethe	1947-01-01T00:00:00Z	male	award
Henry Draper Medal	Harlow Shapley	1926-01-01T00:00:00Z	male	award
Henry Draper Medal	Henri-Alexandre Deslandres	1913-01-01T00:00:00Z	male	award
Henry Draper Medal	Henri-Alexandre Deslandres	1913-01-01T00:00:00Z	male	award
Henry Draper Medal	Henri-Alexandre Deslandres	1913-01-01T00:00:00Z	male	award
Henry Draper Medal	Henry Augustus Rowland	1890-01-01T00:00:00Z	male	award
Henry Draper Medal	Henry Augustus Rowland	1890-01-01T00:00:00Z	male	award
Henry Draper Medal	Henry Norris Russell	1922-01-01T00:00:00Z	male	award
Henry Draper Medal	Hermann Carl Vogel	1893-01-01T00:00:00Z	male	award
Henry Draper Medal	Hermann Carl Vogel	1893-01-01T00:00:00Z	male	award
Henry Draper Medal	Hermann Carl Vogel	1893-01-01T00:00:00Z	male	award
Henry Draper Medal	Horace W. Babcock	1957-01-01T00:00:00Z	male	award
Henry Draper Medal	Ira S. Bowen	1942-01-01T00:00:00Z	male	award
Henry Draper Medal	Ira S. Bowen	1942-01-01T00:00:00Z	male	award
Henry Draper Medal	James Edward Keeler	1899-01-01T00:00:00Z	male	award
Henry Draper Medal	Joel Stebbins	1915-01-01T00:00:00Z	male	award
Henry Draper Medal	Joel Stebbins	1915-01-01T00:00:00Z	male	award
Henry Draper Medal	Joel Stebbins	1915-01-01T00:00:00Z	male	award
Henry Draper Medal	John Stanley Plaskett	1934-01-01T00:00:00Z	male	award
Henry Draper Medal	John Stanley Plaskett	1934-01-01T00:00:00Z	male	award
Henry Draper Medal	John Stanley Plaskett	1934-01-01T00:00:00Z	male	award
Henry Draper Medal	Joseph Hooton Taylor	1985-01-01T00:00:00Z	male	award
Henry Draper Medal	Kenneth Mees	1936-01-01T00:00:00Z	male	award
Henry Draper Medal	Lyman Spitzer	1974-01-01T00:00:00Z	male	award
Henry Draper Medal	Martha P. Haynes	1989-01-01T00:00:00Z	female	award
Henry Draper Medal	Martha P. Haynes	1989-01-01T00:00:00Z	female	award
Henry Draper Medal	Martha P. Haynes	1989-01-01T00:00:00Z	female	award
Henry Draper Medal	Martin Ryle	1965-01-01T00:00:00Z	male	award
Henry Draper Medal	Martin Ryle	1965-01-01T00:00:00Z	male	award
Henry Draper Medal	Martin Schwarzschild	1960-01-01T00:00:00Z	male	award
Henry Draper Medal	Martin Schwarzschild	1960-01-01T00:00:00Z	male	award
Henry Draper Medal	Martin Schwarzschild	1960-01-01T00:00:00Z	male	award
Henry Draper Medal	Neil Gehrels	2009-01-01T00:00:00Z	male	award
Henry Draper Medal	Neil Gehrels	2009-01-01T00:00:00Z	male	award
Henry Draper Medal	Neil Gehrels	2009-01-01T00:00:00Z	male	award
Henry Draper Medal	Otto Struve	1949-01-01T00:00:00Z	male	award
Henry Draper Medal	Paul W. Merrill	1945-01-01T00:00:00Z	male	award
Henry Draper Medal	Pieter Zeeman	1921-01-01T00:00:00Z	male	award
Henry Draper Medal	R. Paul Butler	2001-01-01T00:00:00Z	male	award
Henry Draper Medal	Ralph Asher Alpher	1993-01-01T00:00:00Z	male	award
Henry Draper Medal	Riccardo Giovanelli	1989-01-01T00:00:00Z	male	award
Henry Draper Medal	Richard Tousey	1963-01-01T00:00:00Z	male	award
Henry Draper Medal	Richard Tousey	1963-01-01T00:00:00Z	male	award
Henry Draper Medal	Robert Herman	1993-01-01T00:00:00Z	male	award
Henry Draper Medal	Robert Herman	1993-01-01T00:00:00Z	male	award
Henry Draper Medal	Robert Herman	1993-01-01T00:00:00Z	male	award
Henry Draper Medal	Robert W. Wood	1940-01-01T00:00:00Z	male	award
Henry Draper Medal	Robert W. Wood	1940-01-01T00:00:00Z	male	award
Henry Draper Medal	Robert W. Wood	1940-01-01T00:00:00Z	male	award
Henry Draper Medal	Robert W. Wood	1940-01-01T00:00:00Z	male	award
Henry Draper Medal	Robert Wilson	1977-01-01T00:00:00Z	male	award
Henry Draper Medal	Samuel Pierpont Langley	1886-01-01T00:00:00Z	male	award
Henry Draper Medal	Stanley E. Whitcomb	2017-01-01T00:00:00Z	male	award
Henry Draper Medal	Stanley E. Whitcomb	2017-01-01T00:00:00Z	male	award
Henry Draper Medal	Stanley E. Whitcomb	2017-01-01T00:00:00Z	male	award
Henry Draper Medal	Stanley E. Whitcomb	2017-01-01T00:00:00Z	male	award
Henry Draper Medal	Subrahmanyan Chandrasekhar	1971-01-01T00:00:00Z	male	award
Henry Draper Medal	Vesto Slipher	1932-01-01T00:00:00Z	male	award
Henry Draper Medal	Walter Sydney Adams	1918-01-01T00:00:00Z	male	award
Henry Draper Medal	William Hammond Wright	1928-01-01T00:00:00Z	male	award
Henry Draper Medal	William Hammond Wright	1928-01-01T00:00:00Z	male	award
Henry Draper Medal	William Hammond Wright	1928-01-01T00:00:00Z	male	award
Henry Draper Medal	William Huggins	1901-01-01T00:00:00Z	male	award
Henry Draper Medal	William J. Borucki	2013-01-01T00:00:00Z	male	award
Henry Draper Medal	William J. Borucki	2013-01-01T00:00:00Z	male	award
Henry Draper Medal	William J. Borucki	2013-01-01T00:00:00Z	male	award
Henry Draper Medal	William Wallace Campbell	1906-01-01T00:00:00Z	male	award
Henry Draper Medal	William Wilson Morgan	1980-01-01T00:00:00Z	male	award
Henry Draper Medal	William Wilson Morgan	1980-01-01T00:00:00Z	male	award
Henry Draper Medal	William Wilson Morgan	1980-01-01T00:00:00Z	male	award
Henry Draper Medal	William Wilson Morgan	1980-01-01T00:00:00Z	male	award
Henry Laurence Gantt Medal	Alvin E. Dodd	1947-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Arthur Howland Young	1935-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Austin Joseph Tobin	1962-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Austin Joseph Tobin	1962-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Austin Joseph Tobin	1962-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Charles Luckman	1982-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Charles Luckman	1982-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Charles Luckman	1982-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Charles Marstiller Vest	2009-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Charles Marstiller Vest	2009-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Charles Marstiller Vest	2009-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Clarence Francis	1954-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Clarence Francis	1954-01-01T00:00:00Z	male	science award
Henry Laurence Gantt Medal	Dexter S. Kimball	1943-01-01T00:00:00Z	male	science award
